INFO 2025-02-03 11:49:20,026 basehttp 10316 1256 "GET /index/ HTTP/1.1" 200 2632
WARNING 2025-02-03 11:49:20,072 basehttp 10316 1256 "GET /static/css/style.css HTTP/1.1" 404 1853
INFO 2025-02-03 11:49:21,399 basehttp 10316 10352 "GET /index/ HTTP/1.1" 200 2632
WARNING 2025-02-03 11:49:21,451 basehttp 10316 10352 "GET /static/css/style.css HTTP/1.1" 404 1853
INFO 2025-02-03 11:49:22,425 basehttp 10316 17216 "GET /user/ HTTP/1.1" 200 4368
WARNING 2025-02-03 11:49:22,511 basehttp 10316 17216 "GET /static/css/style.css HTTP/1.1" 404 1853
INFO 2025-02-03 11:49:36,526 autoreload 3012 15104 Watching for file changes with StatReloader
INFO 2025-02-03 11:49:40,301 basehttp 3012 13172 "GET /index/ HTTP/1.1" 200 2632
WARNING 2025-02-03 11:49:40,351 basehttp 3012 13172 "GET /static/css/style.css HTTP/1.1" 404 1853
INFO 2025-02-03 11:49:40,352 basehttp 3012 2684 "GET /static/img/cookbook.png HTTP/1.1" 304 0
INFO 2025-02-03 11:53:39,869 basehttp 3012 15852 "GET /index/ HTTP/1.1" 200 2589
WARNING 2025-02-03 11:53:39,956 basehttp 3012 15852 "GET /static/css/style.css HTTP/1.1" 404 1853
INFO 2025-02-03 11:53:42,113 basehttp 3012 17236 "GET /index/ HTTP/1.1" 200 2589
WARNING 2025-02-03 11:53:42,156 basehttp 3012 17236 "GET /static/css/style.css HTTP/1.1" 404 1853
INFO 2025-02-03 11:54:21,442 basehttp 3012 7608 "GET /index/ HTTP/1.1" 200 2590
WARNING 2025-02-03 11:54:21,491 basehttp 3012 7608 "GET /static/css/style.css HTTP/1.1" 404 1853
INFO 2025-02-03 11:54:30,315 basehttp 3012 4480 "GET /index/ HTTP/1.1" 200 2589
WARNING 2025-02-03 11:54:30,360 basehttp 3012 4480 "GET /static/css/style.css HTTP/1.1" 404 1853
WARNING 2025-02-03 11:54:35,968 basehttp 3012 16948 "GET /static/css/style.css HTTP/1.1" 404 1853
INFO 2025-02-03 11:56:02,199 basehttp 3012 2724 "GET /index/ HTTP/1.1" 200 2589
WARNING 2025-02-03 11:56:02,250 basehttp 3012 2724 "GET /static/css/style.css HTTP/1.1" 404 1853
INFO 2025-02-03 12:04:10,066 basehttp 3012 14228 "GET /index/ HTTP/1.1" 200 2589
INFO 2025-02-03 12:04:10,129 basehttp 3012 15120 "GET /static/img/cookbook.png HTTP/1.1" 304 0
INFO 2025-02-03 12:04:10,130 basehttp 3012 10936 "GET /static/img/cooker_unknown.png HTTP/1.1" 304 0
INFO 2025-02-03 12:04:10,130 basehttp 3012 16736 "GET /static/css/recipe_box.css HTTP/1.1" 304 0
WARNING 2025-02-03 12:04:10,131 basehttp 3012 14228 "GET /static/css/style.css HTTP/1.1" 404 1853
WARNING 2025-02-03 12:04:14,862 basehttp 3012 16736 "GET /static/css/style.css HTTP/1.1" 404 1853
INFO 2025-02-03 12:08:24,425 basehttp 3012 16148 "GET /index/ HTTP/1.1" 200 3289
WARNING 2025-02-03 12:08:24,492 basehttp 3012 16148 "GET /static/css/style.css HTTP/1.1" 404 1853
WARNING 2025-02-03 12:08:24,524 basehttp 3012 16908 "GET /static/img/logo.svg HTTP/1.1" 404 1850
INFO 2025-02-03 12:09:14,941 basehttp 3012 1524 "GET /index/ HTTP/1.1" 200 2632
WARNING 2025-02-03 12:09:14,989 basehttp 3012 1524 "GET /static/css/style.css HTTP/1.1" 404 1853
INFO 2025-02-03 12:17:49,967 basehttp 3012 6852 "GET /index/ HTTP/1.1" 200 2632
WARNING 2025-02-03 12:17:50,025 basehttp 3012 6852 "GET /static/css/style.css HTTP/1.1" 404 1853
INFO 2025-02-03 12:17:50,025 basehttp 3012 3512 "GET /static/img/cookbook.png HTTP/1.1" 304 0
INFO 2025-02-03 12:17:50,025 basehttp 3012 17120 "GET /static/img/cooker_unknown.png HTTP/1.1" 304 0
INFO 2025-02-03 12:17:50,025 basehttp 3012 13132 "GET /static/css/recipe_box.css HTTP/1.1" 304 0
INFO 2025-02-03 12:17:51,927 basehttp 3012 13132 "GET /index/ HTTP/1.1" 200 2632
WARNING 2025-02-03 12:17:51,970 basehttp 3012 13132 "GET /static/css/style.css HTTP/1.1" 404 1853
INFO 2025-02-03 12:17:57,719 basehttp 3012 17120 "GET /index/ HTTP/1.1" 200 2632
WARNING 2025-02-03 12:17:57,777 basehttp 3012 17120 "GET /static/css/style.css HTTP/1.1" 404 1853
INFO 2025-02-03 12:18:00,760 basehttp 3012 3512 "GET /user/ HTTP/1.1" 200 4368
WARNING 2025-02-03 12:18:00,875 basehttp 3012 3512 "GET /static/css/style.css HTTP/1.1" 404 1853
INFO 2025-02-03 12:18:00,876 basehttp 3012 13108 "GET /static/css/user.css HTTP/1.1" 304 0
INFO 2025-02-03 12:18:00,877 basehttp 3012 13508 "GET /static/js/user.js HTTP/1.1" 304 0
INFO 2025-02-03 12:18:02,507 basehttp 3012 13508 "GET /index/ HTTP/1.1" 200 2632
WARNING 2025-02-03 12:18:02,568 basehttp 3012 13508 "GET /static/css/style.css HTTP/1.1" 404 1853
INFO 2025-02-03 12:23:03,039 basehttp 3012 15468 "GET /index/ HTTP/1.1" 200 4134
WARNING 2025-02-03 12:23:03,102 basehttp 3012 3048 "GET /static/css/style.css HTTP/1.1" 404 1853
WARNING 2025-02-03 12:23:03,103 basehttp 3012 15468 "GET /static/img/logo.svg HTTP/1.1" 404 1850
WARNING 2025-02-03 12:23:13,886 log 3012 2112 Not Found: /recipes
WARNING 2025-02-03 12:23:13,887 basehttp 3012 2112 "GET /recipes HTTP/1.1" 404 4856
WARNING 2025-02-03 12:23:16,518 log 3012 2112 Not Found: /about
WARNING 2025-02-03 12:23:16,520 basehttp 3012 2112 "GET /about HTTP/1.1" 404 4850
INFO 2025-02-03 12:23:20,214 basehttp 3012 2112 "GET / HTTP/1.1" 200 4134
WARNING 2025-02-03 12:23:20,285 basehttp 3012 2112 "GET /static/css/style.css HTTP/1.1" 404 1853
WARNING 2025-02-03 12:23:20,285 basehttp 3012 16244 "GET /static/img/logo.svg HTTP/1.1" 404 1850
INFO 2025-02-03 12:23:23,409 basehttp 3012 10712 "GET /index/ HTTP/1.1" 200 4134
WARNING 2025-02-03 12:23:23,463 basehttp 3012 10712 "GET /static/css/style.css HTTP/1.1" 404 1853
